Host,business/finance,education/research,entertainment,health/medical,news/press,politics/government/law,sports,tech/science
17021,0.15505649207838326,0.057515160388380136,0.18428243195754998,0.02987425926165391,0.05969080537586111,0.04215505647133347,0.02360170468692584,0.4478240897799122
8212,0.282988350107691,0.07668162109054083,0.40288533887387223,0.021525815514072715,0.033015248777561554,0.032851113326601775,0.02437384776873923,0.12567866454092053
20736,0.394478202509141,0.057014098429568255,0.26232601148668405,0.052952940966790735,0.05531260245986575,0.07373183280974509,0.039226083284741024,0.06495822805346409
11963,0.1715299468946255,0.07513543925801287,0.6143900754010585,0.018131289143579848,0.027991616555837123,0.030228476314593564,0.00991040553644001,0.05268275089585247
12970,0.3752626134594744,0.1039580860555007,0.22422360125190188,0.030608513724212673,0.042155637325196255,0.04653407528631626,0.012437447058258094,0.16482002583913963
19053,0.6836385064522017,0.027151333868015718,0.11377684263741702,0.013502752888620776,0.03784266096406676,0.033280757301830055,0.012255288920766948,0.07855185696708127
20877,0.053442146495188275,0.02638967284731883,0.05907239778469996,0.021000144777787513,0.013909978124365749,0.7910605505345607,0.008102056395273673,0.027023053040805302
6688,0.3144385379782444,0.06849344253076409,0.22771979129033873,0.039391007062579406,0.08323263532672656,0.07453760413731694,0.08523274232096789,0.10695423935306209
1485,0.1938891011407272,0.04122770016988619,0.25899031846144543,0.030399131340231453,0.03214114090722413,0.3711406997251563,0.019678167499172318,0.05253374075615687
9915,0.05550402867561285,0.027861893397795177,0.8413561628168087,0.015015308882431643,0.013811305712526756,0.014165893444009163,0.008135077644328166,0.024150329426487704
2785,0.14905477563516983,0.048129461371550344,0.6149101978055846,0.025764084931654378,0.03389192371684394,0.04573407059699407,0.019733107701520543,0.06278237824068231
20128,0.25181505747288785,0.12797779361512243,0.2891307114854578,0.042019679692350896,0.03327839757732504,0.08536064686928041,0.026572282370644323,0.1438454309169312
12295,0.5115860029796695,0.06274438941510281,0.11361635589320306,0.02838089112789099,0.0375610416110902,0.09158295432093577,0.016200515339414228,0.13832784931269348
14567,0.266207824541728,0.0861356333082803,0.37913934471871846,0.03185578615479641,0.040685949575599144,0.05626241083204433,0.023638783111177186,0.11607426775765621
25052,0.33051758590561736,0.05941907566774681,0.4049244894743626,0.022864437005331393,0.02418141205448666,0.040101791655719234,0.021285562065286454,0.09670564617144953
25689,0.5849635044598224,0.06593605737687966,0.1539343719023229,0.03336395159280236,0.03092067316964701,0.06253424349630712,0.019275225064594014,0.04907197293762466
18873,0.18450119486292055,0.2825401823019816,0.3041002077401364,0.013895251686971904,0.03045981499422514,0.01840677670259453,0.01787225873065961,0.1482243129805104
18451,0.06005463719460776,0.05729952368094693,0.5464078883278507,0.019028428775526,0.03108061721556568,0.034999673529875014,0.01249720987646056,0.23863202139916745
8422,0.4726245614142902,0.07286374877091308,0.23270923022688322,0.026624449266519568,0.03251342590836649,0.0531545639116771,0.02699959725983431,0.0825104232415161
9199,0.056544837066748156,0.03282032428720004,0.0689862083784783,0.013291584687181121,0.023574611304039473,0.01860199061773341,0.012426565594776392,0.7737538780638432
9941,0.3409744781410558,0.04657844424728417,0.17305138993580835,0.015403168700537243,0.025334136488515544,0.023192980701396245,0.020871034794341152,0.3545943669910614
20517,0.3049502996750109,0.04253041173160366,0.46897504260760303,0.034549819674951354,0.03990705333834498,0.04215554499426687,0.0164163208013606,0.05051550717685857
12718,0.3335304383162703,0.20623922325734756,0.2012626844366139,0.025546906790066916,0.0416212510859696,0.03479713333750616,0.030137715667480823,0.1268646471087448
1681,0.2929617060660491,0.0578139436318242,0.44449218701874843,0.029040644824277012,0.048945294525044,0.04041597390784433,0.021619576698314442,0.06471067332789843
4828,0.10776432659856178,0.3207513447639519,0.0973879533207461,0.04718633303056235,0.03335397391645123,0.1635583018241465,0.018739794400557206,0.21125797214502287
22986,0.7088801699693246,0.023968626273940603,0.07382960110664968,0.01974388412807949,0.019098602400362378,0.04466562849049245,0.013592349949483426,0.09622113768166729
423,0.26113065249104517,0.047150610798878605,0.5071951262224337,0.02241463753249757,0.04076845253117655,0.041212529981835735,0.019714260220392094,0.060413730221740444
19294,0.2553586484940065,0.06755241462903387,0.4499455772952518,0.031006339427605875,0.040479812111238626,0.05774417898904154,0.021042786892544792,0.076870242161277
6354,0.16959145137247672,0.06304902120549935,0.2885071310461446,0.06327133697134403,0.18299500678351063,0.14436362674232284,0.02171336935023911,0.06650905652846288
4086,0.43318719389957033,0.07915341773499418,0.21047330048085097,0.019061515281221016,0.0360242377364727,0.03019299637747714,0.029131824127447477,0.16277551436196597
3146,0.7494609795284471,0.02644485640331538,0.09470379414033565,0.014893225387817031,0.02073203151236224,0.024534381263643653,0.015444442814361511,0.05378628894971725
8759,0.24709712077593768,0.0555648667356596,0.3598401480586198,0.015397858087430686,0.031194185829507726,0.17951701244416232,0.011004552077108229,0.10038425599157386
1358,0.5099387926828519,0.04202070491017587,0.22940172698837163,0.029327285056714298,0.05306820283985159,0.04606102250963743,0.022497089208615165,0.06768517580378204
8466,0.317136434169631,0.08314383109606568,0.16944000450806315,0.04170981000566223,0.041464717221794,0.26511082236612243,0.019751201593163736,0.06224317903949766
12664,0.36707928874753454,0.0716555454378382,0.16103397755591906,0.01952672121398843,0.03660430199523898,0.036715720443815505,0.018670781162229585,0.28871366344343574
13113,0.3357867453080907,0.10748015608363674,0.1251924748301832,0.033189879197974795,0.02934534678645261,0.2840190699273807,0.01946390636451162,0.06552242150176964
24532,0.6210514583896167,0.04540944090955342,0.17106861540470014,0.023494489529191382,0.02143981770872698,0.038401665380274015,0.017359945521261622,0.06177456715667563
26881,0.33708441380120563,0.08623339133937154,0.18198522801163378,0.054720334452413484,0.05564938545234736,0.19675970416879127,0.01923607589816942,0.06833146687606753
20970,0.31890911740458683,0.0733300560467923,0.22928885361977588,0.0492481847295358,0.036463557277483405,0.19188276389996614,0.021777387773828646,0.07910007924803099
5951,0.2566027707545213,0.06134809704112737,0.3140459668926397,0.03606869663856815,0.0288301141170137,0.20267520686805238,0.0203140228424576,0.0801151248456198
2547,0.10852060364655608,0.043950935514682564,0.7150134412800792,0.023792299422878218,0.02008584898696545,0.03116354419550739,0.013826347012702802,0.04364697994062845
254,0.5211188205340639,0.05265100513415184,0.20045232518195888,0.029122523127391137,0.030280914053920662,0.056531782298829276,0.022725976779103763,0.0871166528905805
9824,0.5208825541892428,0.0422042269526109,0.2757421479207646,0.016370197867732767,0.02670551126392868,0.028649319937601492,0.023702078795476443,0.06574396307264235
27314,0.15810725624773722,0.29184069474799595,0.1236067812257584,0.029801527556385755,0.03841063209342291,0.0584955348337587,0.01914640646909175,0.2805911668258493
13643,0.30057078253113567,0.10234936203610384,0.32484715793443175,0.0349754085990121,0.033316237510906545,0.054637264548403675,0.022123103905667203,0.12718068293433912
7998,0.41650299503477756,0.06730501363450891,0.095746552962753,0.05066941834491434,0.060789775612930315,0.12459876767294563,0.015190854587785468,0.16919662214938472
6742,0.6519401457901408,0.033543578868938106,0.1594984286016217,0.04130204467830476,0.026235103492084372,0.035173425419006615,0.014534859945761812,0.0377724132041418
25525,0.53743346138606,0.04829939255246237,0.17238465784540238,0.02600363940008673,0.030369118354268608,0.05082772866065317,0.015913907031197872,0.11876809476986888
26065,0.0861273399052575,0.3668971756656535,0.14376829574168637,0.03952481999114801,0.05302777143378724,0.10262567073846399,0.015791777949289165,0.19223714857471416
997,0.08072279894871073,0.4371150058411338,0.16782618935697632,0.023714974011295357,0.027644300919535146,0.06191055552321158,0.017218403244850976,0.18384777215428622
12263,0.7492332696530849,0.02559924452594098,0.06043236758736378,0.009232652599238998,0.013540491388941495,0.01700392985091537,0.011046854227719019,0.11391119016679542
61,0.17814810174740955,0.09540727752788299,0.1978746075142669,0.051262886958881995,0.09993235579195633,0.25736255935607394,0.025652404450996938,0.09435980665253145
25885,0.015224102462442388,0.0074271915515019315,0.019207645616550414,0.004608933772353635,0.00858461601586108,0.005207058921132068,0.0036780455903834626,0.9360624060697751
2671,0.4723074135261471,0.05255061638733425,0.22080018901371634,0.03390776750537983,0.024033044613492965,0.09762391030025624,0.020788807094081013,0.07798825155959231
10244,0.27800712339707623,0.029479551169349482,0.45842263362532676,0.03630613606919035,0.05243011844131694,0.059742960766726125,0.016394197793530543,0.06921727873748347
11011,0.7120140291331013,0.040426354286956845,0.0578005120470421,0.027731043399645692,0.020991765032423386,0.0868551461471435,0.011265192871015047,0.042915957082672145
346,0.02472189125798259,0.040448837705352916,0.8551217241727945,0.014113838826414838,0.026122865399328465,0.015478843369726174,0.00692877742739426,0.0170632218410063
21405,0.28807203962550715,0.060649268944234565,0.2893272485355396,0.0465039848505955,0.09447980335102704,0.06583615277527581,0.02148637543566119,0.13364512648215912
20226,0.1446845677784948,0.3060022901276483,0.24130610776770145,0.051987406244738577,0.030005475705262567,0.0903548362845472,0.018629371039738888,0.11702994505186824
24838,0.35519672176924755,0.06594458616817996,0.2824504454684557,0.03936527468521835,0.030155801814874737,0.06674850529639859,0.025703227067038207,0.1344354377305869
5742,0.2297599186489401,0.19721786962011528,0.2972497106557956,0.029798035310636684,0.04647424400685345,0.06859414912722352,0.021486691511068284,0.10941938111936705
4758,0.2533469710850915,0.060578011763786736,0.3440370416183643,0.052512763559609134,0.052600135380823754,0.1057673353040166,0.032444430498962375,0.09871331078934548
15401,0.6528234251173035,0.03671689368160335,0.16133430496935297,0.022421847953374596,0.024477730571691468,0.030759653599419408,0.01625563721795693,0.055210506889297795
10797,0.504178086731111,0.06310756721451861,0.1701286373344907,0.01721087648203922,0.03139585445072015,0.025052758365865867,0.02157954949464943,0.1673466699266049
21942,0.2582735324132752,0.094533140256656,0.2606631633834065,0.10737721607701639,0.04460255544285661,0.09357855207817542,0.03203784814893382,0.10893399219968014
23539,0.5834807760157265,0.0354455832973266,0.18135222137857393,0.027513576500707647,0.026100955017326545,0.07208592429385909,0.022089440330675964,0.051931523165803684
4098,0.10994960013105883,0.2783003333630478,0.31953715770518515,0.033087005636155326,0.05761021569125581,0.09609777180908846,0.018789091761139003,0.08662882390306964
18289,0.47578492163030606,0.07954597702314695,0.23373384486821716,0.03390468660013065,0.04591715670076236,0.054419317457003076,0.018324593001261078,0.058369502719172864
15969,0.09048580502967,0.0319150522169708,0.7597861139008323,0.018648735579637858,0.02590393903180112,0.02234990255709745,0.010200869102887205,0.04070958258110323
3905,0.09876680244178289,0.31022730500585977,0.12548403302640954,0.09810978134283602,0.04325222139783626,0.02933725069003565,0.017590393856851978,0.27723221223838795
21989,0.2617431197816715,0.0709347173787606,0.37711813233941693,0.03595026068899596,0.03440183245143669,0.08233117713108709,0.04637104091271821,0.09114971931591308
26547,0.3002912528394039,0.046048562896546054,0.35924137209651597,0.024268105409796844,0.040606086417456,0.10103015607941299,0.0133888546453034,0.11512560961556487
25153,0.1555487223630373,0.058623860480421286,0.32944594894624407,0.03629163177070533,0.18365092962945884,0.10787469367519881,0.0820816436335601,0.04648256950137435
9706,0.10247796690979681,0.028308319880462125,0.7450648224866697,0.017801755353221673,0.03755963634862477,0.026127751273403277,0.009577755133721806,0.033081992614099845
11655,0.46241124487842766,0.0482626124767762,0.23946341685815548,0.026606975116437604,0.02417289492859494,0.049473372740050786,0.018140474692146406,0.13146900830941094
10887,0.34128743518383103,0.10516513306173812,0.16867052058119922,0.03077142310819353,0.03687251179542877,0.053808353454960864,0.046929553117376205,0.2164950696972724
19087,0.20542204419001314,0.07683348099600466,0.33927332538588106,0.03648948410816209,0.038612853171719676,0.06362576849869302,0.021395444170188564,0.2183475994793377
22570,0.6952120121099695,0.033357171568712596,0.15934389782428765,0.01581505116915601,0.01853528084914634,0.021471025850934498,0.016374645267999755,0.03989091535979353
16588,0.5824186836227819,0.028731912354543303,0.16004710457249885,0.026024306619738917,0.08123933793604621,0.06928398666844209,0.01807880562478294,0.03417586260116566
19524,0.2919823309814507,0.10475862323561823,0.20012008285507246,0.06313063355784415,0.050531017298679405,0.06144709577765665,0.018970888428327136,0.2090593278653512
27327,0.20606032246200107,0.2751509249320919,0.17303804843461862,0.028872056580093716,0.04439875402555514,0.09431704612372334,0.024947492060334725,0.1532153553815815
9802,0.19521049782693367,0.08160210304321233,0.14914730055956424,0.10854093352923808,0.057909248449504847,0.2843208516969463,0.02425730633242096,0.09901175856217952
15658,0.31842799143297207,0.2285387811821896,0.13070077003956068,0.03887265517108676,0.03784735783500936,0.05116822620723059,0.021667625613222993,0.17277659251872787
26686,0.5376274629456138,0.044233898774628584,0.2545986483166533,0.030101508471968165,0.028364541253986023,0.0411257140233147,0.01837121808389618,0.04557700812993928
27649,0.17981562371607007,0.19597699787654102,0.30334205986393575,0.023708819109306292,0.03569242874149611,0.10236632146000278,0.02088253594187319,0.13821521329077482
21404,0.2630449123406093,0.2206324530564702,0.16352592512721534,0.03230841055921274,0.026060229060104585,0.11676730075584058,0.05456695746780606,0.12309381163274129
4928,0.25599530878711413,0.13568100324052013,0.1987305787067736,0.01907703070049391,0.03372739671679334,0.027334834026816957,0.022898799499054507,0.3065550483224335
8701,0.08619601791552028,0.055783719721662205,0.08743802544233305,0.534913022187425,0.029521145665458902,0.13367960492404496,0.01618822671660031,0.05628023742695539
9444,0.1365512443784768,0.09148305667751268,0.5686028583151918,0.014721782289934099,0.03954317030595815,0.017410114558809302,0.020725934706263566,0.11096183876785362
21570,0.25067376352128057,0.08439915389716207,0.2768623218238985,0.15856885771241735,0.042736251108254845,0.057770564684403995,0.026209968979610282,0.10277911827297224
6154,0.05928042881947497,0.024241685671745564,0.049864786478806086,0.012294865770422263,0.017684568489517462,0.017678503918628078,0.008946778626374541,0.8100083822250311
10861,0.3752626134594744,0.1039580860555007,0.22422360125190188,0.030608513724212673,0.042155637325196255,0.04653407528631626,0.012437447058258094,0.16482002583913963
10233,0.20398020644498233,0.09613744798675498,0.312147919123759,0.07143108291637194,0.06749390330809842,0.11528646487083005,0.026231315797053213,0.10729165955214996
6066,0.2660790938267251,0.08959261116453503,0.2858589146887816,0.04383671984686302,0.03900864271955554,0.13747666786510593,0.02939167609513072,0.10875567379330292
18155,0.16465227842128424,0.0663580931133165,0.3783267583782575,0.07996544648575507,0.0436998687352666,0.07977363568622381,0.02914218662985771,0.15808173255003863
6871,0.49133704910946463,0.09433349362547204,0.1986846495580301,0.027589253742866256,0.03416459428368365,0.05508130428469145,0.02405161479542308,0.07475804060036889
3553,0.1319005121256058,0.09108386689774484,0.5459766268899207,0.04083889922862896,0.03267609202845634,0.07360681004564733,0.019331662218929936,0.06458553056506636
16463,0.2784957239503889,0.035261739549743855,0.15689720003252558,0.031966364524617,0.030567738290910244,0.05412364806699359,0.022568743367284767,0.3901188422175361
25967,0.22398311905971913,0.0790180480040852,0.20669282951048568,0.012235224377121887,0.02936230393484084,0.015651133728820057,0.019550563551652227,0.4135067778332751
15172,0.6337255761078113,0.03615640017487145,0.16036040721429048,0.02398429359551602,0.021877929158819635,0.040527500325309884,0.016945412280555353,0.06642248114282573
2591,0.26407159186548984,0.07205485146085498,0.45509043226928003,0.019271807760943935,0.03734440812750821,0.027156354361508383,0.024746430392481502,0.10026412376193303
12863,0.5005051880616999,0.050546081307324846,0.19903132947435306,0.024138091306398556,0.021007784300771243,0.04756559840220987,0.01870836963731161,0.13849755750993104
8090,0.1528911020165731,0.06636975865517745,0.11366139970996639,0.03141555138947051,0.03204513341673588,0.5448712609467773,0.017297147925316746,0.04144864593998273
21348,0.19508824797724214,0.2202962486850479,0.165749936812593,0.0522922057932441,0.040256353934589165,0.0665822528499275,0.02293623019883836,0.23679852374851787
21588,0.11249457642435558,0.060571529977187455,0.6217607602762384,0.025741249699917708,0.034121691966721324,0.06547648389602126,0.017665962325704776,0.062167745433853616
23497,0.438068171186055,0.06959273736213076,0.19294150826090803,0.05044563814291633,0.0696678227847898,0.09034497693626486,0.02037697158597698,0.06856217374095815
11245,0.4354954793432305,0.035505218727109426,0.2548407449635352,0.019733466738678845,0.02111753485255189,0.033392789036460556,0.03702796502814762,0.162886801310286
19097,0.5683268204205183,0.04787705959937604,0.16383650293678442,0.01459847741192115,0.02565954432996881,0.023532791392579213,0.018899043619011235,0.1372697602898409
9062,0.2082706691837188,0.1763314925429476,0.28590862492208385,0.02447616086855498,0.04633074819552451,0.09881986813436416,0.024348923446171934,0.1355135127066341
11896,0.26346175804939276,0.05435449683610347,0.4591953707479583,0.03818747010563644,0.029588803841588428,0.07530290461673146,0.022571023325499838,0.057338172477089396
11336,0.0908363995017839,0.02507666817111756,0.7931803637729681,0.008853666301979281,0.023936462140458813,0.011297885760251055,0.009002127018356442,0.03781642733308487
14563,0.2884590765144423,0.05191125940418335,0.4946796094627824,0.030293847829413374,0.032145766511938983,0.029479836461340392,0.024655285664539273,0.04837531815135984
7410,0.6125955258915672,0.038353406255899926,0.09069940265817562,0.0259221752905131,0.02767961708855162,0.14029129747800947,0.01330582997260322,0.05115274536467973
19408,0.1960616520753194,0.08614076085190377,0.1359615389780594,0.028579562981582478,0.111728929534132,0.1335170901700943,0.01959519519470628,0.2884152702142024
2586,0.5553010566824209,0.06673060001693606,0.10050927973801708,0.025868879869100175,0.026360175400292656,0.044100781728542586,0.02602808632438276,0.15510114024030763
15151,0.1313741290948111,0.05604651741857688,0.303004736444239,0.025665371495043204,0.023389825325809688,0.04942839024863689,0.02080551034186147,0.39028551963102187
3504,0.12781672003430802,0.13723666864510956,0.37427219497128933,0.014779665195041912,0.037289429262909485,0.024225557569045864,0.026664896202877555,0.25771486811941835
10419,0.1648057655899383,0.15339803521641668,0.1713467014327498,0.152757017099172,0.04466284361459874,0.1411125159040248,0.022117530151698914,0.14979959099140067
17618,0.22880380562228117,0.15105851576301607,0.3297997269369949,0.015094582218196283,0.036738391444906544,0.017566150872940278,0.021004347091072417,0.19993448005059233
13560,0.40088721950209194,0.06226878351505451,0.2946174929913443,0.028840661357317183,0.028718893454847433,0.04923846793317715,0.022864627777891965,0.11256385346827551
13984,0.03870257436978063,0.10715505320983643,0.07509590620395407,0.02607277705621722,0.023093803799955397,0.6614837192438909,0.010354579917874925,0.05804158619849044
9819,0.26562194537100425,0.16575599017682605,0.15538328971394286,0.022369473928581986,0.03622879312980164,0.03904443843362204,0.02102681821323157,0.2945692510329897
23949,0.1690684430819509,0.06217014628918163,0.5789533842060657,0.019378740463412723,0.03972461220164503,0.04923372963419303,0.017941170594294023,0.06352977352925698
15002,0.07949517934626583,0.17471719315837486,0.21666117730507195,0.05736817268116848,0.0924577126127093,0.07513135854860806,0.015849236789362838,0.2883199695584387
3875,0.15478061114817146,0.08953362940483595,0.35356718765111517,0.06624603044587922,0.07203050703725832,0.07978314507380399,0.02464581126551617,0.15941307797341972
26471,0.33330668163172744,0.1304769774793399,0.30456650054424816,0.03947767544088171,0.03156694055762138,0.04707743962659345,0.026354942856239825,0.0871728418633481
19885,0.31068210934209256,0.08731742700647811,0.29662692157514353,0.03947774044193608,0.03252762439800381,0.08166918107369023,0.029845867349275305,0.12185312881338042
5756,0.2233668826175112,0.10541361685544043,0.3308180193751417,0.12400530762552192,0.0390460399206577,0.08550900643023654,0.025968074472556436,0.06587305270293417
18070,0.17125334203484588,0.05928463370354037,0.35204621542499337,0.03955109942395675,0.05380051079550992,0.2307613448657788,0.021852290349676985,0.0714505634016979
6783,0.08537918076832612,0.027059648410203606,0.7991153428182661,0.006159633156768656,0.016089925549802184,0.008227470430548228,0.011804310892382788,0.04616448797370236
15975,0.35924398103389604,0.06360650035952668,0.19955082051576253,0.041517803769907644,0.031240447025496113,0.07624053115127637,0.028138816153938647,0.20046109999019607
14779,0.7358836984729611,0.02342899621569162,0.08413573747930098,0.06600735293575817,0.017248698086057473,0.03636867199033157,0.01067432111634166,0.0262525237035573
19237,0.1684507285808572,0.09782234622879471,0.4462077468005423,0.03895103314789864,0.033859504800569463,0.08860201532986774,0.028802433134179187,0.09730419197729077
26473,0.49950024140816546,0.05526520119490896,0.1447680339165754,0.011157893328574791,0.03936394119961474,0.017288318628213808,0.01843903163014661,0.2142173386938003
21311,0.3543778696838056,0.05515137829628405,0.41320658408879596,0.025767770391280455,0.03507466503408723,0.03683918132098262,0.01964117062734656,0.05994138055741746
27551,0.5958429216671709,0.04244056655348184,0.1930051464777234,0.0246935301471645,0.02590184262711534,0.0404634242700413,0.01976476432652154,0.05788780393078121
2705,0.15251340132817678,0.3112580614850837,0.0878357698828107,0.04167240220875108,0.04766164458646629,0.07030471074148538,0.02211122415284732,0.2666427856143787
12514,0.188406894367502,0.14752039817340373,0.24237885193943695,0.0272065907481246,0.028724307282965232,0.029811638553136795,0.023075024737569425,0.3128762941978613
26485,0.0384702616862738,0.017012165018082174,0.03794294124579035,0.009175293797134571,0.014105536005002717,0.014123884487537017,0.0073405950317383265,0.8618293227284413
8906,0.053473623594917245,0.04474689935051348,0.05528795375177339,0.03062334439949738,0.026908800831128555,0.7497160000872473,0.012016796317125602,0.027226581667797154
674,0.16108973613999242,0.3439083378916801,0.24629040859212528,0.015934410625621894,0.04121569717371508,0.02095199040190593,0.02190253919141138,0.148706879983548
9391,0.5528720215151853,0.05723563257996805,0.14659289867400152,0.025985071395268518,0.025001730757606082,0.0754206025256224,0.015673338096944385,0.10121870445540371
7712,0.12128926305705025,0.13430721469898782,0.429102542149534,0.03648626974098729,0.043824678819361716,0.09585261843779969,0.02947826118632441,0.10965915190995479
17681,0.28695827830415355,0.05113186374733352,0.4471717026406331,0.029214545299508694,0.03346583254075278,0.07647169954023558,0.02205397857093384,0.05353209935644884
15221,0.4480008254185537,0.06128809191804492,0.11351825879246871,0.03876164553053276,0.08176003173153365,0.17902068253907988,0.018540115016606747,0.05911034905317963
11436,0.678544881591547,0.037010208059579476,0.1321562967789622,0.021353640208482325,0.01890778231766658,0.04204094853300794,0.01825561247186126,0.05173063003889316
23356,0.30893655940062564,0.07131776978160817,0.35484421494530693,0.03556823547693689,0.030681311550749404,0.07458934259877228,0.029275576643564633,0.09478698960243603
25632,0.12668496572509647,0.06108655143127918,0.11405142141793441,0.029056260808846667,0.034519377731467855,0.5693105010568847,0.018084812087220216,0.04720610974127054
11684,0.1064827694046783,0.21193506729174255,0.10789761980848933,0.12048685660804288,0.04542891805095631,0.07756540041002243,0.029006669098896168,0.301196699327172
14883,0.1687420282003022,0.10331054997998784,0.2345337871718147,0.05219698134881268,0.048794416565049126,0.1582168918637182,0.03738319014550891,0.1968221547248063
20302,0.12290571983204347,0.15673654594969424,0.2952926605376191,0.07008474538795965,0.07453605343354129,0.07790030351233215,0.022462787202730924,0.18008118414407925
21899,0.10265057290403834,0.11857956280980701,0.5155880137348536,0.042005629868943455,0.06130003598266608,0.05528658765864174,0.026401981935110837,0.07818761510593891
15954,0.2710472475157638,0.07881082919047754,0.3123668309944429,0.04318323410928983,0.04938569338353636,0.11641251572654575,0.023761371918308388,0.10503227716163538
16830,0.2245311690695313,0.10751215920744002,0.38214517658994523,0.04186211223843009,0.047900591231804006,0.07379090291134849,0.020645770571073516,0.10161211818042726
12111,0.3630887830184665,0.09606817888310602,0.2661001406340718,0.06121308085843282,0.03133558495088378,0.0683832676319919,0.02653132856007655,0.08727963546297075
11862,0.2260051650698034,0.19966360364230293,0.15433547203159148,0.056079599358957365,0.06504433777334778,0.1524494274625833,0.030105972566364082,0.11631642209504967
26342,0.4405236398232606,0.0636334351054786,0.2784350077155505,0.02547924960393086,0.031777407238705264,0.04039096950580807,0.022490536393435987,0.09726975461383006
11683,0.7597564399641488,0.03255083809852473,0.08953611828916687,0.018778524521240025,0.02003405338785018,0.03890943830769322,0.011504403242505958,0.028930184188870264
20741,0.08555791795449971,0.3081162521401202,0.07195497444084052,0.029753210303305026,0.031290097256708616,0.05769726647428627,0.01563738659389312,0.39999289483634665
3927,0.07124026333767343,0.43773418798705643,0.11139835355874494,0.03062264995009486,0.03503798092246622,0.12600875852954727,0.015339268848019182,0.17261853686639758
17864,0.5785908357285563,0.044299494518890786,0.14100878505662523,0.0305358202479044,0.03341811591039557,0.043738971863897275,0.02068187057168402,0.10772610610204633
21896,0.06548325365816056,0.4349368593189149,0.05846574235028296,0.034294947738968316,0.02767636683927254,0.03806617471055263,0.014773075613705626,0.3263035797701424
13268,0.19777164074674478,0.057892836432977886,0.4154498116745386,0.04711295929757959,0.08213028665589844,0.05079285545822295,0.059802321350312354,0.08904728838372535
2521,0.23301952365951625,0.0756044999726423,0.47790026501722305,0.01560641335086404,0.03525982662953903,0.025915543455904334,0.022837155895942235,0.11385677201836863
27553,0.2668544477536155,0.09168451284614879,0.15643041297205967,0.03535311344178263,0.11980777886969732,0.21053955261567803,0.020565903504393256,0.0987642779966249
7341,0.536713560891757,0.04516616378431791,0.24978276730559362,0.03183811118582188,0.023221797697793176,0.03495187022328686,0.016301065614017115,0.06202466329741234
